"LOCATION","Pays","VARIABLE","Variable","FREQUENCY","Fréquence","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2010","2010","PC","Pourcentage","0","Unités",,,-9.64122959910213,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2011","2011","PC","Pourcentage","0","Unités",,,-7.99346918257104,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2012","2012","PC","Pourcentage","0","Unités",,,-6.33382336746038,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2013","2013","PC","Pourcentage","0","Unités",,,-3.77164024825871,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2014","2014","PC","Pourcentage","0","Unités",,,-2.79203303585639,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2015","2015","PC","Pourcentage","0","Unités",,,-2.15915902778001,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2016","2016","PC","Pourcentage","0","Unités",,,-2.68848037941695,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2017","2017","PC","Pourcentage","0","Unités",,,-1.67375169597753,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2018","2018","PC","Pourcentage","0","Unités",,,-3.16857462655038,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2019","2019","PC","Pourcentage","0","Unités",,,-3.52390367960752,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2020","2020","PC","Pourcentage","0","Unités",,,-11.9905205838373,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2021","2021","PC","Pourcentage","0","Unités",,,-9.38938181911762,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2022","2022","PC","Pourcentage","0","Unités",,,-1.23421504941405,,
"USA","États-Unis","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2023","2023","PC","Pourcentage","0","Unités",,,-1.21529979807448,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2000","2000","USD","Dollar des États-Unis","0","Unités","2012","2012",8665825750000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2001","2001","USD","Dollar des États-Unis","0","Unités","2012","2012",8880424750000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2002","2002","USD","Dollar des États-Unis","0","Unités","2012","2012",9106249000000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2003","2003","USD","Dollar des États-Unis","0","Unités","2012","2012",9394389750000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2004","2004","USD","Dollar des États-Unis","0","Unités","2012","2012",9748557750000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2005","2005","USD","Dollar des États-Unis","0","Unités","2012","2012",10093792250000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2006","2006","USD","Dollar des États-Unis","0","Unités","2012","2012",10386246750000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2007","2007","USD","Dollar des États-Unis","0","Unités","2012","2012",10638727500000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2008","2008","USD","Dollar des États-Unis","0","Unités","2012","2012",10654688500000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2009","2009","USD","Dollar des États-Unis","0","Unités","2012","2012",10515591500000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2010","2010","USD","Dollar des États-Unis","0","Unités","2012","2012",10716007500000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2011","2011","USD","Dollar des États-Unis","0","Unités","2012","2012",10898345250000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2012","2012","USD","Dollar des États-Unis","0","Unités","2012","2012",11047363250000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2013","2013","USD","Dollar des États-Unis","0","Unités","2012","2012",11211711250000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2014","2014","USD","Dollar des États-Unis","0","Unités","2012","2012",11515312250000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2015","2015","USD","Dollar des États-Unis","0","Unités","2012","2012",11892947500000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2016","2016","USD","Dollar des États-Unis","0","Unités","2012","2012",12187675750000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2017","2017","USD","Dollar des États-Unis","0","Unités","2012","2012",12478228000000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2018","2018","USD","Dollar des États-Unis","0","Unités","2012","2012",12837303500000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2019","2019","USD","Dollar des États-Unis","0","Unités","2012","2012",13092261750000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2020","2020","USD","Dollar des États-Unis","0","Unités","2012","2012",12700723000000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2021","2021","USD","Dollar des États-Unis","0","Unités","2012","2012",13754090250000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2022","2022","USD","Dollar des États-Unis","0","Unités","2012","2012",14130316000000,,
"USA","États-Unis","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2023","2023","USD","Dollar des États-Unis","0","Unités","2012","2012",14447484278679.3,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2000","2000","EUR","Euro","0","Unités","2015","2015",2080561270895.98,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2001","2001","EUR","Euro","0","Unités","2015","2015",2090212065987.28,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2002","2002","EUR","Euro","0","Unités","2015","2015",2043538827512,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2003","2003","EUR","Euro","0","Unités","2015","2015",2070350339874.95,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2004","2004","EUR","Euro","0","Unités","2015","2015",2109902249655.21,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2005","2005","EUR","Euro","0","Unités","2015","2015",2156582595613.55,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2006","2006","EUR","Euro","0","Unités","2015","2015",2304271217104.7,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2007","2007","EUR","Euro","0","Unités","2015","2015",2441863729062.7,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2008","2008","EUR","Euro","0","Unités","2015","2015",2395721527570.29,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2009","2009","EUR","Euro","0","Unités","2015","2015",2010715068182.82,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2010","2010","EUR","Euro","0","Unités","2015","2015",2088748626407.65,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2011","2011","EUR","Euro","0","Unités","2015","2015",2161994927075.26,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2012","2012","EUR","Euro","0","Unités","2015","2015",1995859537273.16,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2013","2013","EUR","Euro","0","Unités","2015","2015",1979977770322.12,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2014","2014","EUR","Euro","0","Unités","2015","2015",2047054680932.86,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2015","2015","EUR","Euro","0","Unités","2015","2015",2135625192194,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2016","2016","EUR","Euro","0","Unités","2015","2015",2219738781167.89,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2017","2017","EUR","Euro","0","Unités","2015","2015",2338402354017.77,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2018","2018","EUR","Euro","0","Unités","2015","2015",2415114458912.82,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2019","2019","EUR","Euro","0","Unités","2015","2015",2551212549134.46,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2020","2020","EUR","Euro","0","Unités","2015","2015",2363235834407.22,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2021","2021","EUR","Euro","0","Unités","2015","2015",2473629634681.12,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2022","2022","EUR","Euro","0","Unités","2015","2015",2597853074017.79,,
"EA17","Zone euro (17 pays)","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2023","2023","EUR","Euro","0","Unités","2015","2015",2597333410238.59,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2000","2000","PC","Pourcentage","0","Unités","2015","2015",2.18769666141326,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2001","2001","PC","Pourcentage","0","Unités","2015","2015",2.39553188776986,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2002","2002","PC","Pourcentage","0","Unités","2015","2015",2.26336863137544,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2003","2003","PC","Pourcentage","0","Unités","2015","2015",2.1052668278605,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2004","2004","PC","Pourcentage","0","Unités","2015","2015",2.17573130813613,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2005","2005","PC","Pourcentage","0","Unités","2015","2015",2.186776530473,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2006","2006","PC","Pourcentage","0","Unités","2015","2015",2.2020383176822,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2007","2007","PC","Pourcentage","0","Unités","2015","2015",2.15755445235627,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2008","2008","PC","Pourcentage","0","Unités","2015","2015",3.32602178066415,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2009","2009","PC","Pourcentage","0","Unités","2015","2015",0.315685139718789,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2010","2010","PC","Pourcentage","0","Unités","2015","2015",1.60185440797435,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2011","2011","PC","Pourcentage","0","Unités","2015","2015",2.72858913942645,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2012","2012","PC","Pourcentage","0","Unités","2015","2015",2.48731677492495,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2013","2013","PC","Pourcentage","0","Unités","2015","2015",1.33930829310367,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2014","2014","PC","Pourcentage","0","Unités","2015","2015",0.42005352605711,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2015","2015","PC","Pourcentage","0","Unités","2015","2015",0.181054009956875,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2016","2016","PC","Pourcentage","0","Unités","2015","2015",0.24279610974105,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2017","2017","PC","Pourcentage","0","Unités","2015","2015",1.53800689862576,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2018","2018","PC","Pourcentage","0","Unités","2015","2015",1.76480982458312,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2019","2019","PC","Pourcentage","0","Unités","2015","2015",1.18847388947161,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2020","2020","PC","Pourcentage","0","Unités","2015","2015",0.255630521635549,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2021","2021","PC","Pourcentage","0","Unités","2015","2015",2.56038399264272,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2022","2022","PC","Pourcentage","0","Unités","2015","2015",8.40665006294513,,
"EA17","Zone euro (17 pays)","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2023","2023","PC","Pourcentage","0","Unités","2015","2015",5.78711955892919,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2000","2000","EUR","Euro","0","Unités","2015","2015",8993011416483.7,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2001","2001","EUR","Euro","0","Unités","2015","2015",9187742003303.72,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2002","2002","EUR","Euro","0","Unités","2015","2015",9271295892279.58,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2003","2003","EUR","Euro","0","Unités","2015","2015",9334565372826.47,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2004","2004","EUR","Euro","0","Unités","2015","2015",9521952450981.69,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2005","2005","EUR","Euro","0","Unités","2015","2015",9690134569954.62,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2006","2006","EUR","Euro","0","Unités","2015","2015",10014285660537.1,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2007","2007","EUR","Euro","0","Unités","2015","2015",10311964778754.5,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2008","2008","EUR","Euro","0","Unités","2015","2015",10344737348040.4,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2009","2009","EUR","Euro","0","Unités","2015","2015",9880227604021.19,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2010","2010","EUR","Euro","0","Unités","2015","2015",10082012455120.3,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2011","2011","EUR","Euro","0","Unités","2015","2015",10257351871634.6,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2012","2012","EUR","Euro","0","Unités","2015","2015",10174015794150.7,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2013","2013","EUR","Euro","0","Unités","2015","2015",10157486347860.2,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2014","2014","EUR","Euro","0","Unités","2015","2015",10299929878659.3,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2015","2015","EUR","Euro","0","Unités","2015","2015",10492795917584,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2016","2016","EUR","Euro","0","Unités","2015","2015",10684698767696.3,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2017","2017","EUR","Euro","0","Unités","2015","2015",10979128684355,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2018","2018","EUR","Euro","0","Unités","2015","2015",11171602750193.1,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2019","2019","EUR","Euro","0","Unités","2015","2015",11348681707834.8,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2020","2020","EUR","Euro","0","Unités","2015","2015",10644352977330.5,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2021","2021","EUR","Euro","0","Unités","2015","2015",11202216087324.9,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2022","2022","EUR","Euro","0","Unités","2015","2015",11594599047824,,
"EA17","Zone euro (17 pays)","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2023","2023","EUR","Euro","0","Unités","2015","2015",11698862096210.6,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2000","2000","PC","Pourcentage","0","Unités",,,2.09503674765166,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2001","2001","PC","Pourcentage","0","Unités",,,1.26261852782188,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2002","2002","PC","Pourcentage","0","Unités",,,0.379756724067215,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2003","2003","PC","Pourcentage","0","Unités",,,-0.217831117923229,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2004","2004","PC","Pourcentage","0","Unités",,,-0.138265200648602,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2005","2005","PC","Pourcentage","0","Unités",,,0.00152022506254666,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2006","2006","PC","Pourcentage","0","Unités",,,0.964015833013521,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2007","2007","PC","Pourcentage","0","Unités",,,1.85300692420691,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2008","2008","PC","Pourcentage","0","Unités",,,0.379134556304363,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2009","2009","PC","Pourcentage","0","Unités",,,-3.81005201027855,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2010","2010","PC","Pourcentage","0","Unités",,,-3.87470022269038,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2011","2011","PC","Pourcentage","0","Unités",,,-1.67504906814739,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2012","2012","PC","Pourcentage","0","Unités",,,-1.17719917311446,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2013","2013","PC","Pourcentage","0","Unités",,,-0.662802165481317,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2014","2014","PC","Pourcentage","0","Unités",,,-0.212919079824289,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2015","2015","PC","Pourcentage","0","Unités",,,0.0272214386178373,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2016","2016","PC","Pourcentage","0","Unités",,,0.383213901345955,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2017","2017","PC","Pourcentage","0","Unités",,,0.777024048316988,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2018","2018","PC","Pourcentage","0","Unités",,,1.19237061438044,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2019","2019","PC","Pourcentage","0","Unités",,,0.771633596025705,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2020","2020","PC","Pourcentage","0","Unités",,,-5.7477177582036,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2021","2021","PC","Pourcentage","0","Unités",,,-4.05088590999638,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2022","2022","PC","Pourcentage","0","Unités",,,-2.11500273942522,,
"EA17","Zone euro (17 pays)","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2023","2023","PC","Pourcentage","0","Unités",,,-1.41358490235182,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2000","2000","EUR","Euro","0","Unités","2015","2015",5042431217387.56,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2001","2001","EUR","Euro","0","Unités","2015","2015",5137005918487.41,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2002","2002","EUR","Euro","0","Unités","2015","2015",5175363445756.18,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2003","2003","EUR","Euro","0","Unités","2015","2015",5236381260852.79,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2004","2004","EUR","Euro","0","Unités","2015","2015",5318768774121.03,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2005","2005","EUR","Euro","0","Unités","2015","2015",5424565505938.67,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2006","2006","EUR","Euro","0","Unités","2015","2015",5537490778551.34,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2007","2007","EUR","Euro","0","Unités","2015","2015",5637404114808.66,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2008","2008","EUR","Euro","0","Unités","2015","2015",5648002684653.42,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2009","2009","EUR","Euro","0","Unités","2015","2015",5589756513866.4,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2010","2010","EUR","Euro","0","Unités","2015","2015",5635831402754.64,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2011","2011","EUR","Euro","0","Unités","2015","2015",5642371692820.87,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2012","2012","EUR","Euro","0","Unités","2015","2015",5585746450356.8,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2013","2013","EUR","Euro","0","Unités","2015","2015",5552985741530.25,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2014","2014","EUR","Euro","0","Unités","2015","2015",5602647360855.73,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2015","2015","EUR","Euro","0","Unités","2015","2015",5705002589009,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2016","2016","EUR","Euro","0","Unités","2015","2015",5812398608518.24,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2017","2017","EUR","Euro","0","Unités","2015","2015",5923001642225.68,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2018","2018","EUR","Euro","0","Unités","2015","2015",6010504407226.96,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2019","2019","EUR","Euro","0","Unités","2015","2015",6092095350806.25,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2020","2020","EUR","Euro","0","Unités","2015","2015",5618592279622.01,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2021","2021","EUR","Euro","0","Unités","2015","2015",5825244237990.79,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2022","2022","EUR","Euro","0","Unités","2015","2015",6078666627775.6,,
"EA17","Zone euro (17 pays)","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2023","2023","EUR","Euro","0","Unités","2015","2015",6087956865196.25,,
